transaction_id,rule_status,rule_exception_type,ml_exception_prediction,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,ml_status,ml_agrees_with_rule_status,ml_agrees_with_rule_exception_type,hybrid_decision
TXN00476,EXCEPTION,DATE_MISMATCH,0,0.0,DATE_MISMATCH,0.555,MATCHED,False,True,RULE_EXCEPTION_ML_DISAGREEMENT
TXN00477,EXCEPTION,AMOUNT_MISMATCH,1,0.975,AMOUNT_MISMATCH,0.915,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00478,MATCHED,MATCHED,0,0.05,NONE,0.8550310559006212,MATCHED,True,False,RULE_MATCHED
TXN00479,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00480,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00481,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00482,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00483,MATCHED,MATCHED,0,0.08,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00484,EXCEPTION,AMOUNT_MISMATCH,1,0.8,AMOUNT_MISMATCH,0.795,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00485,MATCHED,MATCHED,0,0.02,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00486,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00487,MATCHED,MATCHED,0,0.015,NONE,0.91,MATCHED,True,False,RULE_MATCHED
TXN00488,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00489,MATCHED,MATCHED,0,0.0,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00490,EXCEPTION,UNKNOWN_ADJUSTMENT,1,0.92,UNKNOWN_ADJUSTMENT,0.43,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00491,EXCEPTION,SETTLEMENT_DELAY,1,0.6,SETTLEMENT_DELAY,0.66,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00492,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00493,MATCHED,MATCHED,0,0.01,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00494,EXCEPTION,DUPLICATE_PAYMENT,1,0.985,DUPLICATE_PAYMENT,0.895,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00495,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00496,MATCHED,MATCHED,0,0.12,NONE,0.865,MATCHED,True,False,RULE_MATCHED
TXN00497,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,0.995,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00498,MATCHED,MATCHED,0,0.005,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00499,MATCHED,MATCHED,0,0.04,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00500,EXCEPTION,DATE_MISMATCH,1,0.63,NONE,0.98,EXCEPTION,True,False,RULE_EXCEPTION_ML_SUPPORT
TXN00501,MATCHED,MATCHED,0,0.065,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00502,EXCEPTION,AMOUNT_MISMATCH,1,0.99,AMOUNT_MISMATCH,0.89,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00503,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00504,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00505,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00506,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00507,EXCEPTION,DUPLICATE_PAYMENT,1,1.0,DUPLICATE_PAYMENT,0.95,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00508,EXCEPTION,AMOUNT_MISMATCH,1,0.99,PARTIAL_SETTLEMENT,0.45,EXCEPTION,True,False,RULE_EXCEPTION_ML_SUPPORT
TXN00509,EXCEPTION,DUPLICATE_PAYMENT,1,0.995,DUPLICATE_PAYMENT,0.68,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00510,MATCHED,MATCHED,0,0.03,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00511,MATCHED,MATCHED,0,0.02,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00512,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00513,MATCHED,MATCHED,0,0.015,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00514,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00515,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00516,EXCEPTION,REFUND,1,1.0,REFUND,0.915,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00517,EXCEPTION,PARTIAL_SETTLEMENT,1,0.995,PARTIAL_SETTLEMENT,0.44,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00518,MATCHED,MATCHED,0,0.035,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00519,MATCHED,MATCHED,0,0.02,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00520,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00521,MATCHED,MATCHED,0,0.03,NONE,0.905,MATCHED,True,False,RULE_MATCHED
TXN00522,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00523,EXCEPTION,SETTLEMENT_DELAY,1,0.63,SETTLEMENT_DELAY,0.7,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00524,EXCEPTION,AMOUNT_MISMATCH,1,0.95,AMOUNT_MISMATCH,0.895,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00525,MATCHED,MATCHED,0,0.039059829059829056,NONE,0.995031055900621,MATCHED,True,False,RULE_MATCHED
TXN00526,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00527,MATCHED,MATCHED,0,0.04,NONE,0.91,MATCHED,True,False,RULE_MATCHED
TXN00528,EXCEPTION,FAILED_PAYMENT,1,0.975,FAILED_PAYMENT,0.9,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00529,EXCEPTION,DUPLICATE_SETTLEMENT,1,0.975,DUPLICATE_SETTLEMENT,0.95,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00530,MATCHED,MATCHED,0,0.015,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00531,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00532,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00533,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00534,MATCHED,MATCHED,0,0.005,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00535,MATCHED,MATCHED,0,0.06,NONE,0.965,MATCHED,True,False,RULE_MATCHED
TXN00536,MATCHED,MATCHED,0,0.013000000000000001,NONE,0.9950617283950618,MATCHED,True,False,RULE_MATCHED
TXN00537,MATCHED,MATCHED,0,0.03,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00538,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00539,EXCEPTION,DUPLICATE_SETTLEMENT,1,0.94,DUPLICATE_SETTLEMENT,0.975,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00540,MATCHED,MATCHED,0,0.0,NONE,0.91,MATCHED,True,False,RULE_MATCHED
TXN00541,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00542,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00543,MATCHED,MATCHED,0,0.05,NONE,0.915,MATCHED,True,False,RULE_MATCHED
TXN00544,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00545,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00546,MATCHED,MATCHED,0,0.03,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00547,MATCHED,MATCHED,0,0.005,NONE,0.96,MATCHED,True,False,RULE_MATCHED
TXN00548,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00549,MATCHED,MATCHED,0,0.04,NONE,0.905,MATCHED,True,False,RULE_MATCHED
TXN00550,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00551,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00552,MATCHED,MATCHED,0,0.03,NONE,0.855,MATCHED,True,False,RULE_MATCHED
TXN00553,MATCHED,MATCHED,0,0.01,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00554,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00555,EXCEPTION,AMOUNT_MISMATCH,1,1.0,AMOUNT_MISMATCH,0.91,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00556,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00557,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00558,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00559,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00560,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00561,EXCEPTION,PARTIAL_SETTLEMENT,1,0.995,PARTIAL_SETTLEMENT,0.825,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00562,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00563,MATCHED,MATCHED,0,0.005,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00564,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00565,MATCHED,MATCHED,0,0.0,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00566,MATCHED,MATCHED,0,0.14,NONE,0.92,MATCHED,True,False,RULE_MATCHED
TXN00567,MATCHED,MATCHED,0,0.04,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00568,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00569,MATCHED,MATCHED,0,0.015,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00570,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00571,MATCHED,MATCHED,0,0.08,NONE,0.955,MATCHED,True,False,RULE_MATCHED
TXN00572,MATCHED,MATCHED,0,0.004,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00573,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00574,MATCHED,MATCHED,0,0.03,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00575,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00576,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00577,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00578,EXCEPTION,INCORRECT_FEE,1,0.925,INCORRECT_FEE,0.77,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00579,MATCHED,MATCHED,0,0.02,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00580,MATCHED,MATCHED,0,0.0,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00581,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00582,EXCEPTION,MISSING_SETTLEMENT,1,1.0,MISSING_SETTLEMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00583,MATCHED,MATCHED,0,0.005,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00584,MATCHED,MATCHED,0,0.075,NONE,0.955,MATCHED,True,False,RULE_MATCHED
TXN00585,MATCHED,MATCHED,0,0.025,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00586,EXCEPTION,PARTIAL_SETTLEMENT,1,0.985,PARTIAL_SETTLEMENT,0.83,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00587,EXCEPTION,MISSING_SETTLEMENT,1,1.0,MISSING_SETTLEMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00588,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00589,MATCHED,MATCHED,0,0.004,NONE,0.9651545126907446,MATCHED,True,False,RULE_MATCHED
TXN00590,EXCEPTION,MISSING_SETTLEMENT,1,1.0,MISSING_SETTLEMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00591,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00592,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00593,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00594,MATCHED,MATCHED,0,0.04,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00595,EXCEPTION,REFUND,1,0.92,REFUND,0.84,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00596,MATCHED,MATCHED,0,0.015,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00597,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00598,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00599,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00600,MATCHED,MATCHED,0,0.02,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00601,MATCHED,MATCHED,0,0.03,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00602,MATCHED,MATCHED,0,0.07400000000000001,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00603,MATCHED,MATCHED,0,0.035,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00604,MATCHED,MATCHED,0,0.055,NONE,0.95,MATCHED,True,False,RULE_MATCHED
TXN00605,MATCHED,MATCHED,0,0.03,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00606,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00607,EXCEPTION,FAILED_PAYMENT,1,0.915,FAILED_PAYMENT,0.885,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00608,EXCEPTION,FAILED_PAYMENT,1,0.85,FAILED_PAYMENT,0.855,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00609,MATCHED,MATCHED,0,0.02,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00610,MATCHED,MATCHED,0,0.005,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00611,MATCHED,MATCHED,0,0.215,NONE,0.94,MATCHED,True,False,RULE_MATCHED
TXN00612,MATCHED,MATCHED,0,0.005,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00613,EXCEPTION,INCORRECT_FEE,1,0.82,INCORRECT_FEE,0.74,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00614,MATCHED,MATCHED,0,0.01,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00615,EXCEPTION,AMOUNT_MISMATCH,1,0.99,AMOUNT_MISMATCH,0.71,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00616,EXCEPTION,AMOUNT_MISMATCH,1,0.975,AMOUNT_MISMATCH,0.84,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00617,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00618,EXCEPTION,MULTIPLE_PAYMENTS,1,0.97,MULTIPLE_PAYMENTS,0.775,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00619,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00620,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00621,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00622,MATCHED,MATCHED,0,0.04,NONE,0.89,MATCHED,True,False,RULE_MATCHED
TXN00623,EXCEPTION,AMOUNT_MISMATCH,1,0.995,AMOUNT_MISMATCH,0.49,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00624,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00625,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00626,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00627,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00628,MATCHED,MATCHED,0,0.01,NONE,0.96,MATCHED,True,False,RULE_MATCHED
TXN00629,MATCHED,MATCHED,0,0.054523809523809516,NONE,0.9355104407428074,MATCHED,True,False,RULE_MATCHED
TXN00630,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00631,EXCEPTION,MISSING_PAYMENT,1,1.0,MISSING_PAYMENT,0.995,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00632,EXCEPTION,SETTLEMENT_DELAY,0,0.49569885669885655,SETTLEMENT_DELAY,0.5850172324693067,MATCHED,False,True,RULE_EXCEPTION_ML_DISAGREEMENT
TXN00633,MATCHED,MATCHED,0,0.175,NONE,0.905,MATCHED,True,False,RULE_MATCHED
TXN00634,MATCHED,MATCHED,0,0.0,NONE,0.91,MATCHED,True,False,RULE_MATCHED
TXN00635,MATCHED,MATCHED,0,0.10669474969474971,NONE,0.9257215112646344,MATCHED,True,False,RULE_MATCHED
TXN00636,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00637,MATCHED,MATCHED,0,0.105,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00638,EXCEPTION,WRONG_TRANSACTION_REFERENCE,1,0.705,WRONG_TRANSACTION_REFERENCE,0.61,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00639,EXCEPTION,MISSING_SETTLEMENT,1,1.0,MISSING_SETTLEMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00640,MATCHED,MATCHED,0,0.015,NONE,0.905,MATCHED,True,False,RULE_MATCHED
TXN00641,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00642,MATCHED,MATCHED,0,0.015,NONE,0.93,MATCHED,True,False,RULE_MATCHED
TXN00643,MATCHED,MATCHED,0,0.0,NONE,0.9950155763239876,MATCHED,True,False,RULE_MATCHED
TXN00644,MATCHED,MATCHED,0,0.005,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00645,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00646,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00647,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00648,MATCHED,MATCHED,0,0.04,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00649,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00650,MATCHED,MATCHED,0,0.065,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00651,MATCHED,MATCHED,0,0.01,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00652,MATCHED,MATCHED,0,0.005,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00653,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00654,EXCEPTION,UNKNOWN_ADJUSTMENT,1,0.775,UNKNOWN_ADJUSTMENT,0.715,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00655,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00656,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00657,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00658,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00659,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00660,MATCHED,MATCHED,0,0.04,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00661,EXCEPTION,PARTIAL_SETTLEMENT,1,0.985,PARTIAL_SETTLEMENT,0.775,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00662,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00663,MATCHED,MATCHED,0,0.02,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00664,MATCHED,MATCHED,0,0.09,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00665,MATCHED,MATCHED,0,0.035,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00666,MATCHED,MATCHED,0,0.05,NONE,0.965,MATCHED,True,False,RULE_MATCHED
TXN00667,EXCEPTION,MISSING_SETTLEMENT,1,0.99,MISSING_SETTLEMENT,0.985,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00668,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00669,EXCEPTION,FAILED_PAYMENT,1,0.97,FAILED_PAYMENT,0.935,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00670,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00671,EXCEPTION,WRONG_TRANSACTION_REFERENCE,1,0.645,WRONG_TRANSACTION_REFERENCE,0.62,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00672,MATCHED,MATCHED,0,0.06,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00673,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00674,MATCHED,MATCHED,0,0.065,NONE,0.92,MATCHED,True,False,RULE_MATCHED
TXN00675,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00676,MATCHED,MATCHED,0,0.03,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00677,MATCHED,MATCHED,0,0.007857142857142858,NONE,0.9951219512195122,MATCHED,True,False,RULE_MATCHED
TXN00678,MATCHED,MATCHED,0,0.015,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00679,MATCHED,MATCHED,0,0.005,NONE,0.905,MATCHED,True,False,RULE_MATCHED
TXN00680,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00681,EXCEPTION,CHARGEBACK,1,1.0,CHARGEBACK,0.935,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00682,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00683,EXCEPTION,AMOUNT_MISMATCH,1,0.96,AMOUNT_MISMATCH,0.78,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00684,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00685,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00686,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00687,MATCHED,MATCHED,0,0.015,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00688,MATCHED,MATCHED,0,0.05,NONE,0.88,MATCHED,True,False,RULE_MATCHED
TXN00689,EXCEPTION,INCORRECT_FEE,1,0.995,INCORRECT_FEE,0.775,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00690,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00691,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00692,MATCHED,MATCHED,0,0.01,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00693,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00694,EXCEPTION,SETTLEMENT_DELAY,1,0.71,SETTLEMENT_DELAY,0.585,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00695,EXCEPTION,DUPLICATE_SETTLEMENT,1,0.9233333333333335,DUPLICATE_SETTLEMENT,0.945,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00696,MATCHED,MATCHED,0,0.01,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00697,MATCHED,MATCHED,0,0.04,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00698,EXCEPTION,MULTIPLE_PAYMENTS,1,0.99,MULTIPLE_PAYMENTS,0.515,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00699,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00700,MATCHED,MATCHED,0,0.02,NONE,0.965,MATCHED,True,False,RULE_MATCHED
TXN00701,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00702,MATCHED,MATCHED,0,0.055,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00703,EXCEPTION,REFUND,1,1.0,REFUND,0.97,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00704,MATCHED,MATCHED,0,0.035,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00705,MATCHED,MATCHED,0,0.045,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00706,MATCHED,MATCHED,0,0.025,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00707,MATCHED,MATCHED,0,0.035,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00708,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00709,MATCHED,MATCHED,0,0.06,NONE,0.965,MATCHED,True,False,RULE_MATCHED
TXN00710,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
