transaction_id,order_amount,payment_total,bank_total,settlement_gross_total,settlement_net_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,status,exception_type,severity,difference,ai_explanation,recommended_action,explanation_source,ml_status,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,hybrid_decision,ml_agrees_with_rule_status,ml_agrees_with_rule_exception_type,agent_decision,agent_decision_reason,action_type,action_status,requires_human,execution_mode,escalation_required,escalation_priority,escalation_status,audit_id,audit_event_status,review_case_id,review_priority,queue_status,review_status,requires_human_review,is_exception,is_escalated,is_pending_review,ml_supported_exception,ml_disagreement,ml_confirmed_rule_match
TXN00452,2499,2499.0,2499,2499.0,2219.51,24.99,4.5,-250.0,0.0,0.0,EXCEPTION,UNKNOWN_ADJUSTMENT,MEDIUM,-250.0,An UNKNOWN_ADJUSTMENT exception with MEDIUM severity was identified for transaction TXN00452. An unexpected settlement adjustment was recorded for transaction TXN00452. The adjustment difference is -250.0. Recommended action: Review the adjustment entry and identify its source.,Review the adjustment entry and identify its source.,RULE_TEMPLATE,EXCEPTION,0.995,UNKNOWN_ADJUSTMENT,0.805,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00086,OPEN,REVIEW_00086,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00453,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.085,NONE,0.9251234567901236,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00454,299,299.0,299,299.0,293.71,4.48,0.81,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00455,2999,2999.0,2999,2999.0,2956.53,35.99,6.48,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.1,NONE,0.94,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00456,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00457,7999,7999.0,7999,7999.0,7810.22,159.98,28.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0044444444444444,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00458,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.98,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00459,1499,1499.0,1499,1499.0,1463.62,29.98,5.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00460,3999,3999.0,3999,3999.0,3914.06,71.98,12.96,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00461,1999,1999.0,1999,1999.0,1963.62,29.98,5.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00462,499,499.0,499,499.0,488.4,8.98,1.62,0.0,0.0,0.0,EXCEPTION,SETTLEMENT_DELAY,LOW,0.0,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00462. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,EXCEPTION,0.72,SETTLEMENT_DELAY,0.595,RULE_EXCEPTION_ML_SUPPORT,True,True,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,YES,SIMULATED,NO,,,AUDIT_00087,OPEN,REVIEW_00087,NORMAL,WAITING_FOR_REVIEW,PENDING,YES,1,0,1,1,0,0
TXN00463,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00464,4999,4999.0,4999,4999.0,-58.99,49.99,9.0,0.0,0.0,4999.0,EXCEPTION,CHARGEBACK,HIGH,4999.0,A high-severity CHARGEBACK exception was detected for transaction TXN00464. A chargeback was recorded for transaction TXN00464. The variance associated with this transaction is 4999.0. Review the chargeback and associated dispute record.,Review the chargeback and associated dispute record.,GEMINI,EXCEPTION,1.0,CHARGEBACK,0.93,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00088,OPEN,REVIEW_00088,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00465,999,999.0,999,999.0,987.21,9.99,1.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.975,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00466,5999,5999.0,5999,5999.0,5914.05,71.99,12.96,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0246153846153846,NONE,0.9850927842956828,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00467,5999,0.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,EXCEPTION,MISSING_PAYMENT,HIGH,5999.0,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00467. No payment record was found for transaction TXN00467. Discrepancy amount: 5999.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,Verify payment gateway records and confirm whether the payment was received.,GEMINI,EXCEPTION,0.995,MISSING_PAYMENT,0.99,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00089,OPEN,REVIEW_00089,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00468,7999,7999.0,7999,7999.0,7785.73,95.99,17.28,0.0,0.0,0.0,EXCEPTION,AMOUNT_MISMATCH,HIGH,100.0,Transaction TXN00468 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 100.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,MATCHED,0.085,NONE,0.93,RULE_EXCEPTION_ML_DISAGREEMENT,False,False,ESCALATE_FOR_REVIEW,"The reconciliation rule identified an exception requiring escalation, while the ML layer disagreed with the rule result.",CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00090,OPEN,REVIEW_00090,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,1,0
TXN00469,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.19,NONE,0.89,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00470,1999,1999.0,1999,1999.0,1970.69,23.99,4.32,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.07,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00471,1499,1499.0,1499,1499.0,1467.16,26.98,4.86,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00472,799,799.0,799,799.0,780.14,15.98,2.88,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00473,3999,3999.0,3999,3999.0,3928.22,59.98,10.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00474,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00475,499,499.0,499,499.0,490.17,7.48,1.35,0.0,0.0,0.0,EXCEPTION,DATE_MISMATCH,LOW,0.0,Transaction TXN00475 has triggered a low-severity DATE_MISMATCH exception because The payment date differs from the clean reference payment date. (date difference: 0.0). Please perform the following recommended action to resolve the discrepancy: Verify the payment processing date against the source payment record..,Verify the payment processing date against the source payment record.,GEMINI,EXCEPTION,0.625,NONE,0.925,RULE_EXCEPTION_ML_SUPPORT,True,False,DATE_REVIEW,The exception is categorized as DATE_REVIEW and does not require escalation.,CREATE_DATE_REVIEW,REVIEW_REQUIRED,YES,SIMULATED,NO,,,AUDIT_00091,OPEN,REVIEW_00091,NORMAL,WAITING_FOR_REVIEW,PENDING,YES,1,0,1,1,0,0
TXN00476,299,299.0,299,299.0,292.65,5.38,0.97,0.0,0.0,0.0,EXCEPTION,DATE_MISMATCH,LOW,0.0,Transaction TXN00476 has triggered a low-severity DATE_MISMATCH exception because The payment date differs from the clean reference payment date. (date difference: 0.0). Please perform the following recommended action to resolve the discrepancy: Verify the payment processing date against the source payment record..,Verify the payment processing date against the source payment record.,GEMINI,MATCHED,0.0,DATE_MISMATCH,0.555,RULE_EXCEPTION_ML_DISAGREEMENT,False,True,DATE_REVIEW,The exception is categorized as DATE_REVIEW and does not require escalation.,CREATE_DATE_REVIEW,REVIEW_REQUIRED,YES,SIMULATED,NO,,,AUDIT_00092,OPEN,REVIEW_00092,NORMAL,WAITING_FOR_REVIEW,PENDING,YES,1,0,1,0,1,0
TXN00477,799,799.0,799,799.0,287.68,9.59,1.73,0.0,0.0,0.0,EXCEPTION,AMOUNT_MISMATCH,HIGH,500.0,Transaction TXN00477 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 500.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,EXCEPTION,0.975,AMOUNT_MISMATCH,0.915,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00093,OPEN,REVIEW_00093,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00478,5999,5999.0,5999,5999.0,5857.42,119.98,21.6,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.05,NONE,0.8550310559006212,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00479,7999,7999.0,7999,7999.0,7885.73,95.99,17.28,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00480,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00481,3999,3999.0,3999,3999.0,3942.37,47.99,8.64,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00482,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00483,2499,2499.0,2499,2499.0,2463.61,29.99,5.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.08,NONE,0.98,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00484,299,299.0,299,299.0,195.47,2.99,0.54,0.0,0.0,0.0,EXCEPTION,AMOUNT_MISMATCH,HIGH,100.0,Transaction TXN00484 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 100.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,EXCEPTION,0.8,AMOUNT_MISMATCH,0.795,RULE_EXCEPTION_ML_SUPPORT,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00094,OPEN,REVIEW_00094,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,1,0,0
TXN00485,2999,2999.0,2999,2999.0,2945.92,44.98,8.1,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.02,NONE,0.98,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00486,2999,2999.0,2999,2999.0,2928.22,59.98,10.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00487,999,999.0,999,999.0,977.78,17.98,3.24,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.015,NONE,0.91,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00488,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00489,199,199.0,199,199.0,195.48,2.98,0.54,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.98,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00490,1999,1999.0,1999,1999.0,1856.54,35.98,6.48,-100.0,0.0,0.0,EXCEPTION,UNKNOWN_ADJUSTMENT,MEDIUM,-100.0,An UNKNOWN_ADJUSTMENT exception with MEDIUM severity was identified for transaction TXN00490. An unexpected settlement adjustment was recorded for transaction TXN00490. The adjustment difference is -100.0. Recommended action: Review the adjustment entry and identify its source.,Review the adjustment entry and identify its source.,RULE_TEMPLATE,EXCEPTION,0.92,UNKNOWN_ADJUSTMENT,0.43,RULE_EXCEPTION_ML_SUPPORT,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00095,OPEN,REVIEW_00095,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,1,0,0
TXN00491,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,EXCEPTION,SETTLEMENT_DELAY,LOW,0.0,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00491. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,EXCEPTION,0.6,SETTLEMENT_DELAY,0.66,RULE_EXCEPTION_ML_SUPPORT,True,True,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,YES,SIMULATED,NO,,,AUDIT_00096,OPEN,REVIEW_00096,NORMAL,WAITING_FOR_REVIEW,PENDING,YES,1,0,1,1,0,0
TXN00492,4999,4999.0,4999,4999.0,4892.82,89.98,16.2,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00493,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00494,9999,19998.0,9999,9999.0,9881.01,99.99,18.0,0.0,0.0,0.0,EXCEPTION,DUPLICATE_PAYMENT,MEDIUM,9999.0,"A DUPLICATE_PAYMENT exception with MEDIUM severity has been identified for transaction TXN00494. Multiple payment records were found for transaction TXN00494, including a duplicate payment. Variance: 9999.0. Recommended action: Verify the duplicate payment records and determine whether a reversal or refund is required.",Verify the duplicate payment records and determine whether a reversal or refund is required.,GEMINI,EXCEPTION,0.985,DUPLICATE_PAYMENT,0.895,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00097,OPEN,REVIEW_00097,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00495,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00496,799,799.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.12,NONE,0.865,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00497,799,0.0,799,799.0,789.57,7.99,1.44,0.0,0.0,0.0,EXCEPTION,MISSING_PAYMENT,HIGH,799.0,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00497. No payment record was found for transaction TXN00497. Discrepancy amount: 799.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,Verify payment gateway records and confirm whether the payment was received.,GEMINI,EXCEPTION,1.0,MISSING_PAYMENT,0.995,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00098,OPEN,REVIEW_00098,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00498,7999,7999.0,7999,7999.0,7810.22,159.98,28.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,0.985,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00499,299,299.0,299,299.0,295.47,2.99,0.54,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.04,NONE,0.97,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00500,5999,5999.0,5999,5999.0,5892.82,89.98,16.2,0.0,0.0,0.0,EXCEPTION,DATE_MISMATCH,LOW,0.0,Transaction TXN00500 has triggered a low-severity DATE_MISMATCH exception because The payment date differs from the clean reference payment date. (date difference: 0.0). Please perform the following recommended action to resolve the discrepancy: Verify the payment processing date against the source payment record..,Verify the payment processing date against the source payment record.,GEMINI,EXCEPTION,0.63,NONE,0.98,RULE_EXCEPTION_ML_SUPPORT,True,False,DATE_REVIEW,The exception is categorized as DATE_REVIEW and does not require escalation.,CREATE_DATE_REVIEW,REVIEW_REQUIRED,YES,SIMULATED,NO,,,AUDIT_00099,OPEN,REVIEW_00099,NORMAL,WAITING_FOR_REVIEW,PENDING,YES,1,0,1,1,0,0
TXN00501,2499,2499.0,2499,2499.0,2469.51,24.99,4.5,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.065,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00502,499,499.0,499,499.0,0.0,8.98,1.62,0.0,0.0,0.0,EXCEPTION,AMOUNT_MISMATCH,HIGH,488.4,Transaction TXN00502 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 488.4 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,EXCEPTION,0.99,AMOUNT_MISMATCH,0.89,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00100,OPEN,REVIEW_00100,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00503,3999,3999.0,3999,3999.0,3914.06,71.98,12.96,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.985,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00504,4999,4999.0,4999,4999.0,4928.21,59.99,10.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00505,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00506,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00507,5999,11998.0,5999,5999.0,5871.58,107.98,19.44,0.0,0.0,0.0,EXCEPTION,DUPLICATE_PAYMENT,MEDIUM,5999.0,"A DUPLICATE_PAYMENT exception with MEDIUM severity has been identified for transaction TXN00507. Multiple payment records were found for transaction TXN00507, including a duplicate payment. Variance: 5999.0. Recommended action: Verify the duplicate payment records and determine whether a reversal or refund is required.",Verify the duplicate payment records and determine whether a reversal or refund is required.,GEMINI,EXCEPTION,1.0,DUPLICATE_PAYMENT,0.95,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00101,OPEN,REVIEW_00101,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
TXN00508,1999,1999.0,1999,1999.0,1206.54,35.98,6.48,0.0,0.0,0.0,EXCEPTION,AMOUNT_MISMATCH,HIGH,750.0,Transaction TXN00508 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 750.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,EXCEPTION,0.99,PARTIAL_SETTLEMENT,0.45,RULE_EXCEPTION_ML_SUPPORT,True,False,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00102,OPEN,REVIEW_00102,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,1,0,0
TXN00509,9999,19998.0,9999,9999.0,9822.02,149.98,27.0,0.0,0.0,0.0,EXCEPTION,DUPLICATE_PAYMENT,MEDIUM,9999.0,"A DUPLICATE_PAYMENT exception with MEDIUM severity has been identified for transaction TXN00509. Multiple payment records were found for transaction TXN00509, including a duplicate payment. Variance: 9999.0. Recommended action: Verify the duplicate payment records and determine whether a reversal or refund is required.",Verify the duplicate payment records and determine whether a reversal or refund is required.,GEMINI,EXCEPTION,0.995,DUPLICATE_PAYMENT,0.68,RULE_EXCEPTION_ML_SUPPORT,True,True,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,HIGH,OPEN,AUDIT_00103,OPEN,REVIEW_00103,HIGH,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,1,0,0
TXN00510,199,199.0,199,199.0,196.65,1.99,0.36,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.03,NONE,0.97,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00511,499,499.0,499,499.0,490.17,7.48,1.35,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.02,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00512,1499,1499.0,1499,1499.0,1467.16,26.98,4.86,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.005,NONE,1.0,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00513,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.015,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00514,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.0,NONE,0.995,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00515,5999,5999.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,MATCHED,MATCHED,,0.0,,,,MATCHED,0.01,NONE,0.99,RULE_MATCHED,True,False,,,,,,,,,,,,,,,,,0,0,0,0,0,0
TXN00516,999,999.0,999,999.0,681.62,14.98,2.7,0.0,299.7,0.0,EXCEPTION,REFUND,HIGH,299.7,A HIGH-severity REFUND exception was identified for transaction TXN00516. A refund was recorded for transaction TXN00516. The associated difference is 299.7. Recommended action: Verify the refund authorization and confirm that the refund amount is correct.,Verify the refund authorization and confirm that the refund amount is correct.,RULE_TEMPLATE,EXCEPTION,1.0,REFUND,0.915,RULE_CONFIRMED_BY_ML,True,True,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,YES,SIMULATED,YES,URGENT,OPEN,AUDIT_00104,OPEN,REVIEW_00104,URGENT,WAITING_FOR_REVIEW,PENDING,YES,1,1,1,0,0,1
